Series;Time;Value
Runlevel;2015-06-06T21:25:05.000Z;4
Runlevel;2015-06-06T21:25:10.000Z;4
Runlevel;2015-06-06T21:25:15.000Z;4
Runlevel;2015-06-06T21:25:20.000Z;4
Runlevel;2015-06-06T21:25:25.000Z;4
Runlevel;2015-06-06T21:25:30.000Z;4
Runlevel;2015-06-06T21:25:35.000Z;4
Runlevel;2015-06-06T21:25:40.000Z;4
Runlevel;2015-06-06T21:25:45.000Z;4
Runlevel;2015-06-06T21:25:50.000Z;4
Runlevel;2015-06-06T21:25:55.000Z;4
Runlevel;2015-06-06T21:26:00.000Z;4
Runlevel;2015-06-06T21:26:05.000Z;4
Runlevel;2015-06-06T21:26:10.000Z;4
Runlevel;2015-06-06T21:26:15.000Z;4
Runlevel;2015-06-06T21:26:20.000Z;4
Runlevel;2015-06-06T21:26:25.000Z;4
Runlevel;2015-06-06T21:26:30.000Z;4
Runlevel;2015-06-06T21:26:35.000Z;4
Runlevel;2015-06-06T21:26:40.000Z;4
Runlevel;2015-06-06T21:26:45.000Z;4
Runlevel;2015-06-06T21:26:50.000Z;4
Runlevel;2015-06-06T21:26:55.000Z;4
Runlevel;2015-06-06T21:27:00.000Z;4
Runlevel;2015-06-06T21:27:05.000Z;4
Runlevel;2015-06-06T21:27:10.000Z;4
Runlevel;2015-06-06T21:27:15.000Z;4
Runlevel;2015-06-06T21:27:20.000Z;4
Runlevel;2015-06-06T21:27:25.000Z;4
Runlevel;2015-06-06T21:27:30.000Z;4
Runlevel;2015-06-06T21:27:35.000Z;4
Runlevel;2015-06-06T21:27:40.000Z;4
Runlevel;2015-06-06T21:27:45.000Z;4
Runlevel;2015-06-06T21:27:50.000Z;4
Runlevel;2015-06-06T21:27:55.000Z;4
Runlevel;2015-06-06T21:28:00.000Z;4
Runlevel;2015-06-06T21:28:05.000Z;4
Runlevel;2015-06-06T21:28:10.000Z;4
Runlevel;2015-06-06T21:28:15.000Z;4
Runlevel;2015-06-06T21:28:20.000Z;4
Runlevel;2015-06-06T21:28:25.000Z;4
Runlevel;2015-06-06T21:28:30.000Z;4
Runlevel;2015-06-06T21:28:35.000Z;4
Runlevel;2015-06-06T21:28:40.000Z;4
Runlevel;2015-06-06T21:28:45.000Z;4
Runlevel;2015-06-06T21:28:50.000Z;4
Runlevel;2015-06-06T21:28:55.000Z;4
Runlevel;2015-06-06T21:29:00.000Z;4
Runlevel;2015-06-06T21:29:05.000Z;4
Runlevel;2015-06-06T21:29:10.000Z;4
Runlevel;2015-06-06T21:29:15.000Z;4
Runlevel;2015-06-06T21:29:20.000Z;4
Runlevel;2015-06-06T21:29:25.000Z;4
Runlevel;2015-06-06T21:29:30.000Z;4
Runlevel;2015-06-06T21:29:35.000Z;4
Runlevel;2015-06-06T21:29:40.000Z;4
Runlevel;2015-06-06T21:29:45.000Z;4
Runlevel;2015-06-06T21:29:50.000Z;4
Runlevel;2015-06-06T21:29:55.000Z;4
Runlevel;2015-06-06T21:30:00.000Z;4
Runlevel;2015-06-06T21:30:05.000Z;4
Runlevel;2015-06-06T21:30:10.000Z;4
Runlevel;2015-06-06T21:30:15.000Z;4
Runlevel;2015-06-06T21:30:20.000Z;4
Runlevel;2015-06-06T21:30:25.000Z;4
Runlevel;2015-06-06T21:30:30.000Z;4
Runlevel;2015-06-06T21:30:35.000Z;4
Runlevel;2015-06-06T21:30:40.000Z;4
Runlevel;2015-06-06T21:30:45.000Z;4
Runlevel;2015-06-06T21:30:50.000Z;4
Runlevel;2015-06-06T21:30:55.000Z;4
Runlevel;2015-06-06T21:31:00.000Z;4
Runlevel;2015-06-06T21:31:05.000Z;4
Runlevel;2015-06-06T21:31:10.000Z;4
Runlevel;2015-06-06T21:31:15.000Z;4
Runlevel;2015-06-06T21:31:20.000Z;4
Runlevel;2015-06-06T21:31:25.000Z;4
Runlevel;2015-06-06T21:31:30.000Z;4
Runlevel;2015-06-06T21:31:35.000Z;4
Runlevel;2015-06-06T21:31:40.000Z;4
Runlevel;2015-06-06T21:31:45.000Z;4
Runlevel;2015-06-06T21:31:50.000Z;4
Runlevel;2015-06-06T21:31:55.000Z;4
Runlevel;2015-06-06T21:32:00.000Z;4
Runlevel;2015-06-06T21:32:05.000Z;4
Runlevel;2015-06-06T21:32:10.000Z;4
Runlevel;2015-06-06T21:32:15.000Z;4
Runlevel;2015-06-06T21:32:20.000Z;4
Runlevel;2015-06-06T21:32:25.000Z;4
Runlevel;2015-06-06T21:32:30.000Z;4
Runlevel;2015-06-06T21:32:35.000Z;4
Runlevel;2015-06-06T21:32:40.000Z;4
Runlevel;2015-06-06T21:32:45.000Z;4
Runlevel;2015-06-06T21:32:50.000Z;4
Runlevel;2015-06-06T21:32:55.000Z;4
Runlevel;2015-06-06T21:33:00.000Z;4
Runlevel;2015-06-06T21:33:05.000Z;4
Runlevel;2015-06-06T21:33:10.000Z;4
Runlevel;2015-06-06T21:33:15.000Z;4
Runlevel;2015-06-06T21:33:20.000Z;4
Runlevel;2015-06-06T21:33:25.000Z;4
Runlevel;2015-06-06T21:33:30.000Z;4
Runlevel;2015-06-06T21:33:35.000Z;4
Runlevel;2015-06-06T21:33:40.000Z;4
Runlevel;2015-06-06T21:33:45.000Z;4
Runlevel;2015-06-06T21:33:50.000Z;4
Runlevel;2015-06-06T21:33:55.000Z;4
Runlevel;2015-06-06T21:34:00.000Z;4
Runlevel;2015-06-06T21:34:05.000Z;4
Runlevel;2015-06-06T21:34:10.000Z;4
Runlevel;2015-06-06T21:34:15.000Z;4
Runlevel;2015-06-06T21:34:20.000Z;4
Runlevel;2015-06-06T21:34:25.000Z;4
Runlevel;2015-06-06T21:34:30.000Z;4
Runlevel;2015-06-06T21:34:35.000Z;4
Runlevel;2015-06-06T21:34:40.000Z;4
Runlevel;2015-06-06T21:34:45.000Z;4
Runlevel;2015-06-06T21:34:50.000Z;4
Runlevel;2015-06-06T21:34:55.000Z;4
Runlevel;2015-06-06T21:35:00.000Z;4
Runlevel;2015-06-06T21:35:05.000Z;4
Runlevel;2015-06-06T21:35:10.000Z;4
Runlevel;2015-06-06T21:35:15.000Z;3.5
Runlevel;2015-06-06T21:35:20.000Z;3
Runlevel;2015-06-06T21:35:25.000Z;3
Runlevel;2015-06-06T21:35:30.000Z;3
Runlevel;2015-06-06T21:35:35.000Z;3
Runlevel;2015-06-06T21:35:40.000Z;3
Runlevel;2015-06-06T21:35:45.000Z;3
Runlevel;2015-06-06T21:35:50.000Z;3
Runlevel;2015-06-06T21:35:55.000Z;3
Runlevel;2015-06-06T21:36:00.000Z;3
Runlevel;2015-06-06T21:36:05.000Z;3
Runlevel;2015-06-06T21:36:10.000Z;3
Runlevel;2015-06-06T21:36:15.000Z;3
Runlevel;2015-06-06T21:36:20.000Z;3
Runlevel;2015-06-06T21:36:25.000Z;3
Runlevel;2015-06-06T21:36:30.000Z;3
Runlevel;2015-06-06T21:36:35.000Z;3
Runlevel;2015-06-06T21:36:40.000Z;3
Runlevel;2015-06-06T21:36:45.000Z;3
Runlevel;2015-06-06T21:36:50.000Z;3
Runlevel;2015-06-06T21:36:55.000Z;3
Runlevel;2015-06-06T21:37:00.000Z;3
Runlevel;2015-06-06T21:37:05.000Z;3
Runlevel;2015-06-06T21:37:10.000Z;3
Runlevel;2015-06-06T21:37:15.000Z;3
Runlevel;2015-06-06T21:37:20.000Z;3
Runlevel;2015-06-06T21:37:25.000Z;3
Runlevel;2015-06-06T21:37:30.000Z;3
Runlevel;2015-06-06T21:37:35.000Z;3
Runlevel;2015-06-06T21:37:40.000Z;3
Runlevel;2015-06-06T21:37:45.000Z;3
Runlevel;2015-06-06T21:37:50.000Z;3
Runlevel;2015-06-06T21:37:55.000Z;3
Runlevel;2015-06-06T21:38:00.000Z;3
Runlevel;2015-06-06T21:38:05.000Z;3
Runlevel;2015-06-06T21:38:10.000Z;3
Runlevel;2015-06-06T21:38:15.000Z;3
Runlevel;2015-06-06T21:38:20.000Z;3
Runlevel;2015-06-06T21:38:25.000Z;3
Runlevel;2015-06-06T21:38:30.000Z;3
Runlevel;2015-06-06T21:38:35.000Z;3
Runlevel;2015-06-06T21:38:40.000Z;3
Runlevel;2015-06-06T21:38:45.000Z;3
Runlevel;2015-06-06T21:38:50.000Z;3
Runlevel;2015-06-06T21:38:55.000Z;3
Runlevel;2015-06-06T21:39:00.000Z;3
Runlevel;2015-06-06T21:39:05.000Z;3
Runlevel;2015-06-06T21:39:10.000Z;3
Runlevel;2015-06-06T21:39:15.000Z;3
Runlevel;2015-06-06T21:39:20.000Z;3
Runlevel;2015-06-06T21:39:25.000Z;3
Runlevel;2015-06-06T21:39:30.000Z;3
Runlevel;2015-06-06T21:39:35.000Z;3
Runlevel;2015-06-06T21:39:40.000Z;3
Runlevel;2015-06-06T21:39:45.000Z;3
Runlevel;2015-06-06T21:39:50.000Z;3
Runlevel;2015-06-06T21:39:55.000Z;3
Runlevel;2015-06-06T21:40:00.000Z;3
Runlevel;2015-06-06T21:40:05.000Z;3
Runlevel;2015-06-06T21:40:10.000Z;3
Runlevel;2015-06-06T21:40:15.000Z;3
Runlevel;2015-06-06T21:40:20.000Z;2
Runlevel;2015-06-06T21:40:25.000Z;2
Runlevel;2015-06-06T21:40:30.000Z;2
Runlevel;2015-06-06T21:40:35.000Z;2
Runlevel;2015-06-06T21:40:40.000Z;2
Runlevel;2015-06-06T21:40:45.000Z;2
Runlevel;2015-06-06T21:40:50.000Z;2
Runlevel;2015-06-06T21:40:55.000Z;2
Runlevel;2015-06-06T21:41:00.000Z;2
Runlevel;2015-06-06T21:41:05.000Z;2
Runlevel;2015-06-06T21:41:10.000Z;2
Runlevel;2015-06-06T21:41:15.000Z;1.8
Runlevel;2015-06-06T21:41:20.000Z;1
Runlevel;2015-06-06T21:41:25.000Z;1
Runlevel;2015-06-06T21:41:30.000Z;1
Runlevel;2015-06-06T21:41:35.000Z;1
Runlevel;2015-06-06T21:41:40.000Z;1
Runlevel;2015-06-06T21:41:45.000Z;1
Runlevel;2015-06-06T21:41:50.000Z;1
Runlevel;2015-06-06T21:41:55.000Z;1
Runlevel;2015-06-06T21:42:00.000Z;1
Runlevel;2015-06-06T21:42:05.000Z;1
Runlevel;2015-06-06T21:42:10.000Z;1
Runlevel;2015-06-06T21:42:15.000Z;1
Runlevel;2015-06-06T21:42:20.000Z;1
Runlevel;2015-06-06T21:42:25.000Z;1
Runlevel;2015-06-06T21:42:30.000Z;1
Runlevel;2015-06-06T21:42:35.000Z;1
Runlevel;2015-06-06T21:42:40.000Z;1
Runlevel;2015-06-06T21:42:45.000Z;1
Runlevel;2015-06-06T21:42:50.000Z;1
Runlevel;2015-06-06T21:42:55.000Z;1
Runlevel;2015-06-06T21:43:00.000Z;1
Runlevel;2015-06-06T21:43:05.000Z;1
Runlevel;2015-06-06T21:43:10.000Z;1
Runlevel;2015-06-06T21:43:15.000Z;1
Runlevel;2015-06-06T21:43:20.000Z;1
Runlevel;2015-06-06T21:43:25.000Z;1
Runlevel;2015-06-06T21:43:30.000Z;1
Runlevel;2015-06-06T21:43:35.000Z;1
Runlevel;2015-06-06T21:43:40.000Z;1
Runlevel;2015-06-06T21:43:45.000Z;1
Runlevel;2015-06-06T21:43:50.000Z;1
Runlevel;2015-06-06T21:43:55.000Z;1
Runlevel;2015-06-06T21:44:00.000Z;1
Runlevel;2015-06-06T21:44:05.000Z;1
Runlevel;2015-06-06T21:44:10.000Z;1
Runlevel;2015-06-06T21:44:15.000Z;1
Runlevel;2015-06-06T21:44:20.000Z;1
Runlevel;2015-06-06T21:44:25.000Z;1
Runlevel;2015-06-06T21:44:30.000Z;1
Runlevel;2015-06-06T21:44:35.000Z;1
Runlevel;2015-06-06T21:44:40.000Z;1
Runlevel;2015-06-06T21:44:45.000Z;1
Runlevel;2015-06-06T21:44:50.000Z;1
Runlevel;2015-06-06T21:44:55.000Z;1
Runlevel;2015-06-06T21:45:00.000Z;1
Runlevel;2015-06-06T21:45:05.000Z;1
Runlevel;2015-06-06T21:45:10.000Z;1
Runlevel;2015-06-06T21:45:15.000Z;2
Runlevel;2015-06-06T21:45:20.000Z;2
Runlevel;2015-06-06T21:45:25.000Z;2
Runlevel;2015-06-06T21:45:30.000Z;2
Runlevel;2015-06-06T21:45:35.000Z;2
Runlevel;2015-06-06T21:45:40.000Z;2
Runlevel;2015-06-06T21:45:45.000Z;2
Runlevel;2015-06-06T21:45:50.000Z;2
Runlevel;2015-06-06T21:45:55.000Z;2
Runlevel;2015-06-06T21:46:00.000Z;2
Runlevel;2015-06-06T21:46:05.000Z;2
Runlevel;2015-06-06T21:46:10.000Z;2
Runlevel;2015-06-06T21:46:15.000Z;2
Runlevel;2015-06-06T21:46:20.000Z;2
Runlevel;2015-06-06T21:46:25.000Z;2
Runlevel;2015-06-06T21:46:30.000Z;2
Runlevel;2015-06-06T21:46:35.000Z;2
Runlevel;2015-06-06T21:46:40.000Z;2
Runlevel;2015-06-06T21:46:45.000Z;2
Runlevel;2015-06-06T21:46:50.000Z;1.5
Runlevel;2015-06-06T21:46:55.000Z;1
Runlevel;2015-06-06T21:47:00.000Z;1
Runlevel;2015-06-06T21:47:05.000Z;1
Runlevel;2015-06-06T21:47:10.000Z;1
Runlevel;2015-06-06T21:47:15.000Z;1
Runlevel;2015-06-06T21:47:20.000Z;1
Runlevel;2015-06-06T21:47:25.000Z;1
Runlevel;2015-06-06T21:47:30.000Z;1
Runlevel;2015-06-06T21:47:35.000Z;1
Runlevel;2015-06-06T21:47:40.000Z;1
Runlevel;2015-06-06T21:47:45.000Z;1
Runlevel;2015-06-06T21:47:50.000Z;1
Runlevel;2015-06-06T21:47:55.000Z;1
Runlevel;2015-06-06T21:48:00.000Z;1
Runlevel;2015-06-06T21:48:05.000Z;1
Runlevel;2015-06-06T21:48:10.000Z;1
Runlevel;2015-06-06T21:48:15.000Z;1
Runlevel;2015-06-06T21:48:20.000Z;1
Runlevel;2015-06-06T21:48:25.000Z;1
Runlevel;2015-06-06T21:48:30.000Z;1
Runlevel;2015-06-06T21:48:35.000Z;1
Runlevel;2015-06-06T21:48:40.000Z;1
Runlevel;2015-06-06T21:48:45.000Z;1
Runlevel;2015-06-06T21:48:50.000Z;1
Runlevel;2015-06-06T21:48:55.000Z;1
Runlevel;2015-06-06T21:49:00.000Z;1
Runlevel;2015-06-06T21:49:05.000Z;1
Runlevel;2015-06-06T21:49:10.000Z;1
Runlevel;2015-06-06T21:49:15.000Z;1
Runlevel;2015-06-06T21:49:20.000Z;1
Runlevel;2015-06-06T21:49:25.000Z;1
Runlevel;2015-06-06T21:49:30.000Z;1
Runlevel;2015-06-06T21:49:35.000Z;1
Runlevel;2015-06-06T21:49:40.000Z;1
Runlevel;2015-06-06T21:49:45.000Z;1
Runlevel;2015-06-06T21:49:50.000Z;1
Runlevel;2015-06-06T21:49:55.000Z;1
Runlevel;2015-06-06T21:50:00.000Z;1
Runlevel;2015-06-06T21:50:05.000Z;1
Runlevel;2015-06-06T21:50:10.000Z;1
Runlevel;2015-06-06T21:50:15.000Z;1
Runlevel;2015-06-06T21:50:20.000Z;1
Runlevel;2015-06-06T21:50:25.000Z;1
Runlevel;2015-06-06T21:50:30.000Z;1
Runlevel;2015-06-06T21:50:35.000Z;1
Runlevel;2015-06-06T21:50:40.000Z;1
Runlevel;2015-06-06T21:50:45.000Z;1
Runlevel;2015-06-06T21:50:50.000Z;1
Runlevel;2015-06-06T21:50:55.000Z;1
Runlevel;2015-06-06T21:51:00.000Z;1
Runlevel;2015-06-06T21:51:05.000Z;1
Runlevel;2015-06-06T21:51:10.000Z;1
Runlevel;2015-06-06T21:51:15.000Z;1
Runlevel;2015-06-06T21:51:20.000Z;1
Runlevel;2015-06-06T21:51:25.000Z;1
Runlevel;2015-06-06T21:51:30.000Z;1
Runlevel;2015-06-06T21:51:35.000Z;1
Runlevel;2015-06-06T21:51:40.000Z;1
Runlevel;2015-06-06T21:51:45.000Z;1
Runlevel;2015-06-06T21:51:50.000Z;1
Runlevel;2015-06-06T21:51:55.000Z;1
Runlevel;2015-06-06T21:52:00.000Z;1
Runlevel;2015-06-06T21:52:05.000Z;1
Runlevel;2015-06-06T21:52:10.000Z;1
Runlevel;2015-06-06T21:52:15.000Z;1
Runlevel;2015-06-06T21:52:20.000Z;1
Runlevel;2015-06-06T21:52:25.000Z;1
Runlevel;2015-06-06T21:52:30.000Z;1
Runlevel;2015-06-06T21:52:35.000Z;1
Runlevel;2015-06-06T21:52:40.000Z;1
Runlevel;2015-06-06T21:52:45.000Z;1
Runlevel;2015-06-06T21:52:50.000Z;1
Runlevel;2015-06-06T21:52:55.000Z;1
Runlevel;2015-06-06T21:53:00.000Z;1
Runlevel;2015-06-06T21:53:05.000Z;1
Runlevel;2015-06-06T21:53:10.000Z;1
Runlevel;2015-06-06T21:53:15.000Z;1
Runlevel;2015-06-06T21:53:20.000Z;1
Runlevel;2015-06-06T21:53:25.000Z;1
Runlevel;2015-06-06T21:53:30.000Z;1
Runlevel;2015-06-06T21:53:35.000Z;1
Runlevel;2015-06-06T21:53:40.000Z;1
Runlevel;2015-06-06T21:53:45.000Z;1
Runlevel;2015-06-06T21:53:50.000Z;1
Runlevel;2015-06-06T21:53:55.000Z;1
Runlevel;2015-06-06T21:54:00.000Z;1
Runlevel;2015-06-06T21:54:05.000Z;1
Runlevel;2015-06-06T21:54:10.000Z;1
Runlevel;2015-06-06T21:54:15.000Z;1
Runlevel;2015-06-06T21:54:20.000Z;1
Runlevel;2015-06-06T21:54:25.000Z;1
Runlevel;2015-06-06T21:54:30.000Z;1
Runlevel;2015-06-06T21:54:35.000Z;1
Runlevel;2015-06-06T21:54:40.000Z;1
Runlevel;2015-06-06T21:54:45.000Z;1
Runlevel;2015-06-06T21:54:50.000Z;1
Runlevel;2015-06-06T21:54:55.000Z;1
Runlevel;2015-06-06T21:55:00.000Z;1
Runlevel;2015-06-06T21:55:05.000Z;1
Runlevel;2015-06-06T21:55:10.000Z;1
Runlevel;2015-06-06T21:55:15.000Z;1
Runlevel;2015-06-06T21:55:20.000Z;1
Runlevel;2015-06-06T21:55:25.000Z;1
Runlevel;2015-06-06T21:55:30.000Z;1
Runlevel;2015-06-06T21:55:35.000Z;1
Runlevel;2015-06-06T21:55:40.000Z;1
Runlevel;2015-06-06T21:55:45.000Z;1
Runlevel;2015-06-06T21:55:50.000Z;1
Runlevel;2015-06-06T21:55:55.000Z;1
Runlevel;2015-06-06T21:56:00.000Z;1
Runlevel;2015-06-06T21:56:05.000Z;1
Runlevel;2015-06-06T21:56:10.000Z;1
Runlevel;2015-06-06T21:56:15.000Z;1
Runlevel;2015-06-06T21:56:20.000Z;1
Runlevel;2015-06-06T21:56:25.000Z;1
Runlevel;2015-06-06T21:56:30.000Z;1
Runlevel;2015-06-06T21:56:35.000Z;1
Runlevel;2015-06-06T21:56:40.000Z;1
Runlevel;2015-06-06T21:56:45.000Z;1
Runlevel;2015-06-06T21:56:50.000Z;1
Runlevel;2015-06-06T21:56:55.000Z;1
Runlevel;2015-06-06T21:57:00.000Z;1
Runlevel;2015-06-06T21:57:05.000Z;1
Runlevel;2015-06-06T21:57:10.000Z;1
Runlevel;2015-06-06T21:57:15.000Z;1
Runlevel;2015-06-06T21:57:20.000Z;1
Runlevel;2015-06-06T21:57:25.000Z;1
Runlevel;2015-06-06T21:57:30.000Z;1
Runlevel;2015-06-06T21:57:35.000Z;1
Runlevel;2015-06-06T21:57:40.000Z;1
Runlevel;2015-06-06T21:57:45.000Z;1
Runlevel;2015-06-06T21:57:50.000Z;1
Runlevel;2015-06-06T21:57:55.000Z;1
Runlevel;2015-06-06T21:58:00.000Z;1
Runlevel;2015-06-06T21:58:05.000Z;1
Runlevel;2015-06-06T21:58:10.000Z;1
Runlevel;2015-06-06T21:58:15.000Z;1
Runlevel;2015-06-06T21:58:20.000Z;1
Runlevel;2015-06-06T21:58:25.000Z;1
Runlevel;2015-06-06T21:58:30.000Z;1
Runlevel;2015-06-06T21:58:35.000Z;1
Runlevel;2015-06-06T21:58:40.000Z;1
Runlevel;2015-06-06T21:58:45.000Z;1
Runlevel;2015-06-06T21:58:50.000Z;1
Runlevel;2015-06-06T21:58:55.000Z;1
Runlevel;2015-06-06T21:59:00.000Z;1
Runlevel;2015-06-06T21:59:05.000Z;1
Runlevel;2015-06-06T21:59:10.000Z;1
Runlevel;2015-06-06T21:59:15.000Z;1
Runlevel;2015-06-06T21:59:20.000Z;1
Runlevel;2015-06-06T21:59:25.000Z;1
Runlevel;2015-06-06T21:59:30.000Z;1
Runlevel;2015-06-06T21:59:35.000Z;1
Runlevel;2015-06-06T21:59:40.000Z;1
Runlevel;2015-06-06T21:59:45.000Z;1
Runlevel;2015-06-06T21:59:50.000Z;1
Runlevel;2015-06-06T21:59:55.000Z;1
Runlevel;2015-06-06T22:00:00.000Z;1
Runlevel;2015-06-06T22:00:05.000Z;1
Runlevel;2015-06-06T22:00:10.000Z;1
Runlevel;2015-06-06T22:00:15.000Z;1
Runlevel;2015-06-06T22:00:20.000Z;1
Runlevel;2015-06-06T22:00:25.000Z;1
Runlevel;2015-06-06T22:00:30.000Z;1
Runlevel;2015-06-06T22:00:35.000Z;1
Runlevel;2015-06-06T22:00:40.000Z;1
Runlevel;2015-06-06T22:00:45.000Z;1
Runlevel;2015-06-06T22:00:50.000Z;1
Runlevel;2015-06-06T22:00:55.000Z;1
Runlevel;2015-06-06T22:01:00.000Z;1
Runlevel;2015-06-06T22:01:05.000Z;1
Runlevel;2015-06-06T22:01:10.000Z;1
Runlevel;2015-06-06T22:01:15.000Z;1
Runlevel;2015-06-06T22:01:20.000Z;1
Runlevel;2015-06-06T22:01:25.000Z;1
Runlevel;2015-06-06T22:01:30.000Z;1
Runlevel;2015-06-06T22:01:35.000Z;1
Runlevel;2015-06-06T22:01:40.000Z;1
Runlevel;2015-06-06T22:01:45.000Z;1
Runlevel;2015-06-06T22:01:50.000Z;1
Runlevel;2015-06-06T22:01:55.000Z;1
Runlevel;2015-06-06T22:02:00.000Z;1
Runlevel;2015-06-06T22:02:05.000Z;1
Runlevel;2015-06-06T22:02:10.000Z;1
Runlevel;2015-06-06T22:02:15.000Z;1
Runlevel;2015-06-06T22:02:20.000Z;1
Runlevel;2015-06-06T22:02:25.000Z;1
Runlevel;2015-06-06T22:02:30.000Z;1
Runlevel;2015-06-06T22:02:35.000Z;1
Runlevel;2015-06-06T22:02:40.000Z;1
Runlevel;2015-06-06T22:02:45.000Z;1
Runlevel;2015-06-06T22:02:50.000Z;1
Runlevel;2015-06-06T22:02:55.000Z;1
Runlevel;2015-06-06T22:03:00.000Z;1
Runlevel;2015-06-06T22:03:05.000Z;1
Runlevel;2015-06-06T22:03:10.000Z;1
Runlevel;2015-06-06T22:03:15.000Z;1
Runlevel;2015-06-06T22:03:20.000Z;1
Runlevel;2015-06-06T22:03:25.000Z;1
Runlevel;2015-06-06T22:03:30.000Z;1
Runlevel;2015-06-06T22:03:35.000Z;1
Runlevel;2015-06-06T22:03:40.000Z;1
Runlevel;2015-06-06T22:03:45.000Z;1
Runlevel;2015-06-06T22:03:50.000Z;1
Runlevel;2015-06-06T22:03:55.000Z;1
Runlevel;2015-06-06T22:04:00.000Z;1
Runlevel;2015-06-06T22:04:05.000Z;1
Runlevel;2015-06-06T22:04:10.000Z;1
Runlevel;2015-06-06T22:04:15.000Z;1
Runlevel;2015-06-06T22:04:20.000Z;1
Runlevel;2015-06-06T22:04:25.000Z;1
Runlevel;2015-06-06T22:04:30.000Z;1
Runlevel;2015-06-06T22:04:35.000Z;1
Runlevel;2015-06-06T22:04:40.000Z;1
Runlevel;2015-06-06T22:04:45.000Z;1
Runlevel;2015-06-06T22:04:50.000Z;1
Runlevel;2015-06-06T22:04:55.000Z;1
Runlevel;2015-06-06T22:05:00.000Z;1
Runlevel;2015-06-06T22:05:05.000Z;1
Runlevel;2015-06-06T22:05:10.000Z;1
Runlevel;2015-06-06T22:05:15.000Z;1
Runlevel;2015-06-06T22:05:20.000Z;1
Runlevel;2015-06-06T22:05:25.000Z;1
Runlevel;2015-06-06T22:05:30.000Z;1
Runlevel;2015-06-06T22:05:35.000Z;1
Runlevel;2015-06-06T22:05:40.000Z;1
Runlevel;2015-06-06T22:05:45.000Z;1
Runlevel;2015-06-06T22:05:50.000Z;1
Runlevel;2015-06-06T22:05:55.000Z;1
Runlevel;2015-06-06T22:06:00.000Z;1
Runlevel;2015-06-06T22:06:05.000Z;1
Runlevel;2015-06-06T22:06:10.000Z;1
Runlevel;2015-06-06T22:06:15.000Z;1
Runlevel;2015-06-06T22:06:20.000Z;1
Runlevel;2015-06-06T22:06:25.000Z;1
Runlevel;2015-06-06T22:06:30.000Z;1
Runlevel;2015-06-06T22:06:35.000Z;1
Runlevel;2015-06-06T22:06:40.000Z;1
Runlevel;2015-06-06T22:06:45.000Z;1.75
Runlevel;2015-06-06T22:06:50.000Z;2
Runlevel;2015-06-06T22:06:55.000Z;2
Runlevel;2015-06-06T22:07:00.000Z;2
Runlevel;2015-06-06T22:07:05.000Z;2
Runlevel;2015-06-06T22:07:10.000Z;2
Runlevel;2015-06-06T22:07:15.000Z;2
Runlevel;2015-06-06T22:07:20.000Z;2
Runlevel;2015-06-06T22:07:25.000Z;2
Runlevel;2015-06-06T22:07:30.000Z;1.75
Runlevel;2015-06-06T22:07:35.000Z;1
Runlevel;2015-06-06T22:07:40.000Z;1
Runlevel;2015-06-06T22:07:45.000Z;1
Runlevel;2015-06-06T22:07:50.000Z;1
Runlevel;2015-06-06T22:07:55.000Z;1
Runlevel;2015-06-06T22:08:00.000Z;1
Runlevel;2015-06-06T22:08:05.000Z;1
Runlevel;2015-06-06T22:08:10.000Z;1
Runlevel;2015-06-06T22:08:15.000Z;1
Runlevel;2015-06-06T22:08:20.000Z;1
Runlevel;2015-06-06T22:08:25.000Z;1.4
Runlevel;2015-06-06T22:08:30.000Z;2
Runlevel;2015-06-06T22:08:35.000Z;2
Runlevel;2015-06-06T22:08:40.000Z;2
Runlevel;2015-06-06T22:08:45.000Z;2
Runlevel;2015-06-06T22:08:50.000Z;2
Runlevel;2015-06-06T22:08:55.000Z;2
Runlevel;2015-06-06T22:09:00.000Z;2
Runlevel;2015-06-06T22:09:05.000Z;2
Runlevel;2015-06-06T22:09:10.000Z;2
Runlevel;2015-06-06T22:09:15.000Z;2
Runlevel;2015-06-06T22:09:20.000Z;2
Runlevel;2015-06-06T22:09:25.000Z;2
Runlevel;2015-06-06T22:09:30.000Z;2
Runlevel;2015-06-06T22:09:35.000Z;2
Runlevel;2015-06-06T22:09:40.000Z;2
Runlevel;2015-06-06T22:09:45.000Z;1
Runlevel;2015-06-06T22:09:50.000Z;1
Runlevel;2015-06-06T22:09:55.000Z;1
Runlevel;2015-06-06T22:10:00.000Z;1
Runlevel;2015-06-06T22:10:05.000Z;1
Runlevel;2015-06-06T22:10:10.000Z;1
Runlevel;2015-06-06T22:10:15.000Z;1
Runlevel;2015-06-06T22:10:20.000Z;1
Runlevel;2015-06-06T22:10:25.000Z;1
Runlevel;2015-06-06T22:10:30.000Z;1
Runlevel;2015-06-06T22:10:35.000Z;1
Runlevel;2015-06-06T22:10:40.000Z;2
Runlevel;2015-06-06T22:10:45.000Z;2
Runlevel;2015-06-06T22:10:50.000Z;2
Runlevel;2015-06-06T22:10:55.000Z;2
Runlevel;2015-06-06T22:11:00.000Z;2
Runlevel;2015-06-06T22:11:05.000Z;2
Runlevel;2015-06-06T22:11:10.000Z;2
Runlevel;2015-06-06T22:11:15.000Z;1.8
Runlevel;2015-06-06T22:11:20.000Z;1
Runlevel;2015-06-06T22:11:25.000Z;1
Runlevel;2015-06-06T22:11:30.000Z;1
Runlevel;2015-06-06T22:11:35.000Z;1
